RestaurantID,Name,Category,PriceTier,Neighborhood,OpeningHours,ClosingHours,AverageRating,GoodForKids
811,Wikizz,Thai,Average,East Village,19:42,2:41,2,true
812,Rhyloo,Italian,Cheap,Harlem,13:19,7:49,3,false
813,Jamia,Thai,Cheap,Upper East Side,20:54,17:21,2,true
814,Jaxspan,Czech,Average,Hudson Yards,4:02,1:45,5,true
815,Riffpedia,Thai,Expensive,Hudson Yards,15:23,9:55,2,false
816,InnoZ,Arabic,Cheap,East Village,1:20,7:25,1,true
817,Rhycero,Greek,Cheap,Financial District,12:43,11:03,2,false
818,Oyope,Czech,Cheap,Harlem,7:35,0:21,4,false
819,Mydo,Indian,Expensive,East Village,8:46,8:25,3,false
820,Layo,Mexican,Expensive,Harlem,4:49,20:24,5,true
821,Jaloo,Arabic,Expensive,Financial District,9:18,3:10,3,true
822,Eadel,Italian,Expensive,Chelsea,10:55,11:15,3,true
823,Skiptube,Czech,Cheap,Harlem,6:23,18:28,2,true
824,Rhynyx,Indian,Expensive,Hudson Yards,20:15,22:51,2,true
825,Photobug,Mediterranean,Expensive,Chelsea,2:23,5:42,3,true
826,Voolia,Greek,Expensive,Soho,15:38,12:29,2,false
827,Livefish,Italian,Expensive,Financial District,22:22,4:04,3,true
828,Gigaclub,Mexican,Expensive,East Village,3:12,5:09,1,true
829,Snaptags,Arabic,Average,Harlem,7:48,8:01,5,true
830,Oozz,Italian,Expensive,Hudson Yards,6:58,1:14,1,false
831,Brainlounge,Czech,Expensive,East Village,4:27,19:06,5,false
832,Zooxo,Czech,Expensive,Chelsea,2:35,18:29,4,true
833,Gevee,Mexican,Cheap,Chelsea,16:49,2:38,2,false
834,Wikizz,Greek,Cheap,Soho,20:51,4:44,2,false
835,Abatz,Greek,Cheap,Upper East Side,11:24,7:16,2,true
836,Skyble,Thai,Cheap,Soho,23:02,10:31,4,false
837,Eire,Thai,Cheap,Harlem,14:38,11:17,3,false
838,Gevee,Mediterranean,Average,Hudson Yards,22:35,12:32,2,false
839,Dabfeed,Mediterranean,Average,Soho,6:09,22:17,3,true
840,Edgepulse,Czech,Average,Harlem,10:50,16:04,4,true
841,Pixonyx,Italian,Cheap,Harlem,23:53,11:06,4,true
842,Quaxo,Thai,Cheap,Upper East Side,0:58,0:02,4,true
843,Gabvine,Czech,Cheap,Soho,7:57,11:08,2,true
844,Voonder,Mexican,Expensive,Harlem,6:34,17:02,3,true
845,Zoombeat,Mexican,Expensive,Harlem,0:04,20:51,3,false
846,Dabshots,Czech,Cheap,Hudson Yards,5:51,15:50,3,false
847,Tazz,Czech,Cheap,Upper East Side,20:39,9:52,4,false
848,Wordtune,Mediterranean,Expensive,Chelsea,1:13,21:31,5,false
849,Skinder,Italian,Expensive,East Village,20:06,8:49,4,false
850,Katz,Thai,Cheap,Upper East Side,20:05,9:54,4,false
851,Youspan,Thai,Expensive,Chelsea,0:57,0:11,2,true
852,Bluezoom,Indian,Average,Harlem,10:12,4:08,1,false
853,Thoughtworks,Arabic,Expensive,East Village,14:33,10:43,3,false
854,Tagfeed,Mediterranean,Expensive,Upper East Side,20:00,6:41,1,true
855,Flashspan,Indian,Average,East Village,22:35,23:57,4,true
856,Trilia,Mexican,Average,Upper East Side,4:03,1:43,1,true
857,Jaxnation,Mediterranean,Cheap,Financial District,22:01,3:39,5,true
858,Divavu,Mexican,Cheap,Chelsea,0:08,20:24,5,true
859,Kwideo,Greek,Average,Upper East Side,15:14,7:37,2,false
860,Voonte,Greek,Cheap,East Village,12:26,4:56,2,false
861,Kwideo,Greek,Average,Financial District,13:41,3:03,5,true
862,Aimbu,Indian,Cheap,Soho,16:21,15:38,4,false
863,Avamba,Mexican,Expensive,Harlem,16:33,3:47,2,true
864,Camido,Greek,Cheap,East Village,10:34,8:30,2,true
865,Skimia,Thai,Average,Soho,5:14,23:51,3,false
866,Skidoo,Mediterranean,Average,Soho,18:06,1:04,5,true
867,Gigabox,Mexican,Expensive,East Village,18:28,19:33,4,true
868,Jayo,Italian,Expensive,Harlem,1:37,11:17,3,false
869,Wordify,Chinese,Expensive,Harlem,9:41,14:11,1,true
870,Viva,Greek,Cheap,Harlem,16:13,12:06,5,false
871,Pixope,Chinese,Average,Chelsea,14:44,16:43,3,false
872,Quamba,Chinese,Expensive,Harlem,22:56,12:29,2,false
873,Jabberstorm,Indian,Expensive,Hudson Yards,16:58,17:05,5,false
874,Jabbersphere,Thai,Average,Financial District,2:08,19:40,4,false
875,Linktype,Thai,Average,Upper East Side,15:59,15:01,1,true
876,Linkbuzz,Mexican,Cheap,Upper East Side,21:57,14:28,4,true
877,Plajo,Arabic,Expensive,Hudson Yards,3:25,6:41,2,true
878,Aibox,Thai,Average,Harlem,4:55,5:13,2,false
879,Babbleopia,Greek,Expensive,Financial District,14:17,20:30,2,true
880,Riffpedia,Indian,Expensive,Upper East Side,5:25,5:19,1,false
881,Babblestorm,Chinese,Expensive,East Village,17:49,4:12,5,true
882,Flipbug,Mediterranean,Expensive,Harlem,2:20,2:10,5,false
883,Twitternation,Indian,Average,Soho,2:32,21:51,4,true
884,Blogtags,Italian,Average,Upper East Side,17:53,18:45,3,false
885,Tagfeed,Mexican,Expensive,Harlem,12:02,17:25,1,false
886,Dabshots,Mexican,Cheap,Harlem,21:03,6:41,5,false
887,Skimia,Italian,Expensive,Harlem,16:28,16:02,2,false
888,Riffwire,Chinese,Average,Hudson Yards,4:50,22:06,1,false
889,Demivee,Italian,Expensive,Chelsea,18:05,8:37,1,false
890,Zoonoodle,Greek,Average,East Village,9:17,11:57,3,false
891,Voonder,Indian,Expensive,East Village,17:09,9:10,3,false
892,Topicware,Indian,Cheap,Upper East Side,1:55,22:45,3,true
893,Browsetype,Thai,Average,Harlem,3:30,11:24,1,true
894,Kaymbo,Greek,Expensive,Soho,18:17,2:13,5,true
895,Kaymbo,Czech,Average,Chelsea,18:27,19:17,4,true
896,Jetpulse,Indian,Average,Soho,5:25,20:39,1,false
897,Fivechat,Italian,Average,Soho,23:42,5:09,5,true
898,Youopia,Czech,Expensive,Chelsea,13:00,10:10,3,false
899,Rhynoodle,Italian,Average,Soho,22:08,6:26,5,false
900,Ntag,Chinese,Average,Financial District,8:45,19:30,5,false
901,Thoughtstorm,Indian,Cheap,Hudson Yards,19:35,21:55,2,false
902,Skyble,Mexican,Expensive,Financial District,19:45,9:27,1,true
903,Podcat,Mexican,Expensive,Hudson Yards,13:33,23:10,3,false
904,Rhyloo,Arabic,Expensive,Soho,12:13,3:12,4,true
905,Trudeo,Chinese,Average,Harlem,0:55,19:36,3,false
906,Mynte,Czech,Average,Soho,22:13,20:47,4,true
907,Realmix,Thai,Expensive,Financial District,17:52,6:11,2,false
908,Dynazzy,Greek,Expensive,East Village,3:51,20:43,2,false
909,Zoovu,Mexican,Cheap,Hudson Yards,19:31,15:43,4,true
910,Skibox,Italian,Cheap,Harlem,21:27,5:23,1,false
911,Topicblab,Greek,Cheap,Financial District,2:55,9:50,4,true
912,Tazzy,Mediterranean,Cheap,Hudson Yards,9:29,5:50,5,false
913,Mudo,Arabic,Average,Upper East Side,14:10,8:52,2,true
914,Realpoint,Mexican,Expensive,East Village,18:30,20:29,4,true
915,Pixoboo,Thai,Expensive,Soho,12:13,16:53,1,true
916,Dablist,Greek,Expensive,Upper East Side,4:08,17:37,5,true
917,Wikibox,Czech,Average,Chelsea,10:55,10:03,3,false
918,Skalith,Chinese,Cheap,Soho,14:19,16:08,1,true
919,Aimbo,Chinese,Cheap,Harlem,18:50,2:45,5,true
920,Yamia,Mexican,Cheap,East Village,0:44,5:31,5,true
921,Chatterpoint,Mexican,Average,Hudson Yards,4:34,12:47,2,true
922,Dynava,Mediterranean,Expensive,Chelsea,7:09,11:53,1,false
923,Zoomdog,Czech,Expensive,Harlem,2:36,22:34,3,true
924,Tagtune,Mediterranean,Average,Soho,12:34,22:49,3,true
925,Realcube,Czech,Expensive,Harlem,8:12,8:02,5,false
926,Jabbercube,Greek,Average,Financial District,5:27,20:26,5,false
927,Yacero,Mexican,Cheap,Harlem,3:46,7:12,5,false
928,Trunyx,Thai,Expensive,East Village,12:54,15:08,3,false
929,Babbleopia,Italian,Expensive,Financial District,19:21,18:20,3,true
930,Ntag,Greek,Expensive,Soho,7:36,15:53,5,true
931,Camido,Chinese,Average,East Village,4:12,18:05,5,false
932,Brightdog,Indian,Cheap,Financial District,11:48,14:18,2,true
933,Yoveo,Thai,Cheap,Chelsea,4:27,22:40,1,false
934,Skalith,Czech,Average,Soho,8:36,15:09,2,false
935,Meeveo,Indian,Average,East Village,9:42,6:31,3,false
936,Wordtune,Thai,Average,Soho,6:00,18:25,1,false
937,Twinder,Indian,Average,East Village,3:46,0:43,2,false
938,Zoomzone,Greek,Expensive,Soho,23:29,16:58,5,false
939,Eadel,Arabic,Cheap,Hudson Yards,5:53,22:39,1,false
940,Avavee,Thai,Cheap,Harlem,6:02,10:48,2,false
941,Vimbo,Greek,Expensive,Hudson Yards,15:42,11:20,4,false
942,Topdrive,Indian,Expensive,Harlem,2:49,23:37,3,false
943,Oloo,Czech,Expensive,Harlem,0:00,4:12,1,false
944,Twitterbridge,Mediterranean,Average,Upper East Side,9:07,3:09,2,true
945,Zoovu,Chinese,Average,Upper East Side,8:36,0:37,5,true
946,Buzzshare,Greek,Expensive,Financial District,7:24,17:43,1,true
947,Reallinks,Thai,Cheap,Hudson Yards,10:54,15:25,5,true
948,Twitterworks,Mexican,Average,East Village,18:37,6:19,1,true
949,Bluezoom,Mexican,Average,Hudson Yards,20:34,23:46,4,false
950,Voonder,Chinese,Cheap,Chelsea,1:08,16:54,3,false
951,Flashset,Arabic,Average,Financial District,3:37,7:37,2,true
952,Jaxworks,Mexican,Expensive,Upper East Side,8:34,18:39,1,true
953,Jabbersphere,Indian,Expensive,Financial District,6:12,13:07,2,false
954,Pixoboo,Greek,Expensive,Soho,16:25,1:51,2,true
955,Skidoo,Indian,Cheap,East Village,21:44,15:22,5,false
956,Topicstorm,Mediterranean,Average,Hudson Yards,1:22,6:26,4,false
957,Dablist,Chinese,Expensive,Upper East Side,5:08,3:08,3,true
958,Tavu,Arabic,Cheap,Harlem,3:39,0:10,3,true
959,Yata,Thai,Average,Harlem,19:52,9:21,4,false
960,Dabvine,Indian,Average,Chelsea,5:11,3:55,5,false
961,Wordpedia,Mediterranean,Expensive,Upper East Side,20:42,23:04,5,false
962,Tagcat,Czech,Average,East Village,6:53,11:39,1,true
963,Youspan,Mexican,Expensive,Financial District,17:26,7:29,4,true
964,Devshare,Thai,Average,Hudson Yards,17:36,4:38,3,true
965,Katz,Chinese,Expensive,East Village,20:44,12:14,4,false
966,Brightbean,Mediterranean,Cheap,Soho,21:55,7:36,4,true
967,Tagopia,Czech,Cheap,Harlem,11:34,16:18,1,true
968,Buzzdog,Chinese,Expensive,Harlem,3:48,6:27,1,false
969,Eidel,Mediterranean,Cheap,Harlem,5:29,22:59,4,true
970,Riffpath,Mediterranean,Average,Harlem,12:37,5:02,2,true
971,Youfeed,Greek,Average,Harlem,0:57,17:36,1,true
972,Skajo,Czech,Expensive,Upper East Side,5:21,23:25,1,true
973,Vipe,Thai,Expensive,Hudson Yards,13:51,1:20,5,true
974,Linktype,Indian,Expensive,Upper East Side,8:54,10:19,3,true
975,Jayo,Chinese,Average,Soho,21:28,16:10,4,false
976,Skiba,Indian,Cheap,Chelsea,12:36,9:43,1,true
977,Bluezoom,Italian,Average,Financial District,2:09,21:44,4,false
978,Meevee,Mexican,Average,Upper East Side,4:09,10:15,4,false
979,Thoughtworks,Mediterranean,Expensive,Financial District,16:07,15:35,4,false
980,Pixope,Chinese,Cheap,Hudson Yards,12:12,15:00,4,false
981,Realbridge,Thai,Expensive,Harlem,12:43,11:55,1,true
982,Digitube,Czech,Expensive,East Village,13:46,20:03,4,false
983,Quimba,Indian,Average,East Village,18:20,16:06,1,true
984,Jatri,Chinese,Expensive,Financial District,23:01,18:25,3,false
985,Eadel,Italian,Expensive,Harlem,0:36,17:06,1,true
986,Photojam,Greek,Cheap,Harlem,14:12,10:29,5,true
987,Vinder,Italian,Expensive,Harlem,16:56,19:35,2,true
988,Browsedrive,Indian,Average,East Village,1:11,1:08,1,true
989,Yombu,Mediterranean,Cheap,Hudson Yards,7:18,18:40,1,false
990,Tagfeed,Mediterranean,Cheap,East Village,23:33,9:01,2,true
991,Eazzy,Mexican,Expensive,Upper East Side,14:43,6:29,2,true
992,Riffpath,Italian,Average,Harlem,2:52,18:41,3,true
993,Tagcat,Greek,Expensive,Soho,20:30,6:32,1,false
994,Jabbersphere,Czech,Average,East Village,7:37,1:27,1,true
995,Browsetype,Thai,Expensive,Financial District,23:05,3:42,5,true
996,Eadel,Mediterranean,Expensive,Upper East Side,8:34,23:38,4,false
997,Wikido,Arabic,Average,East Village,14:47,17:07,1,true
998,Cogilith,Thai,Average,Financial District,5:26,19:16,5,true
999,Lazzy,Thai,Cheap,Hudson Yards,10:46,11:50,2,true
1000,Voolith,Indian,Cheap,Chelsea,17:21,18:30,5,false
